Indicator No.,Grading,Domain,Country,Score,Region,Layer
32,0,Academia,Vietnam,0,East & Southeast Asia,effect
33,1,Academia,Albania,0,Europe,effect
33,1,Academia,Argentina,0,South America,effect
33,1,Academia,Armenia,0,Europe,effect
33,1,Academia,Australia,4,Oceania,effect
33,1,Academia,Bolívia,0,South America,effect
33,1,Academia,Bosnia and Herzegovina,0,Europe,effect
33,1,Academia,Brazil,0,South America,effect
33,1,Academia,Cambodia,0,East & Southeast Asia,effect
33,1,Academia,Canada,4,North America,effect
33,1,Academia,Chile,0,South America,effect
33,1,Academia,Colombia,0,South America,effect
33,1,Academia,Czech Republic,0,Europe,effect
33,1,Academia,Egypt,0,North Africa & West Asia,effect
33,1,Academia,Estonia,3,Europe,effect
33,1,Academia,Ethiopia,0,Sub-Saharan Africa,effect
33,1,Academia,Georgia,0,Europe,effect
33,1,Academia,Germany,3,Europe,effect
33,1,Academia,Indonesia,0,East & Southeast Asia,effect
33,1,Academia,Japan,0,East & Southeast Asia,effect
33,1,Academia,Jordan,0,North Africa & West Asia,effect
33,1,Academia,Kazakhstan,0,Central Asia,effect
33,1,Academia,Kenya,0,Sub-Saharan Africa,effect
33,1,Academia,Kyrgyzstan,0,Central Asia,effect
33,1,Academia,Latvia,0,Europe,effect
33,1,Academia,Lebanon,0,North Africa & West Asia,effect
33,1,Academia,Malaysia,0,East & Southeast Asia,effect
33,1,Academia,Mexico,0,Central America & Caribbean,effect
33,1,Academia,Montenegro,0,Europe,effect
33,1,Academia,New Zealand,0,Oceania,effect
33,1,Academia,Paraguay,0,South America,effect
33,1,Academia,Peru,0,South America,effect
33,1,Academia,Philippines,,East & Southeast Asia,effect
33,1,Academia,Poland,0,Europe,effect
33,1,Academia,Serbia,0,Europe,effect
33,1,Academia,Singapore,,East & Southeast Asia,effect
33,1,Academia,South Korea,2,East & Southeast Asia,effect
33,1,Academia,Taiwan,3,East & Southeast Asia,effect
33,1,Academia,Tajikistan,0,Central Asia,effect
33,1,Academia,Thailand,,East & Southeast Asia,effect
33,1,Academia,Turkey,0,North Africa & West Asia,effect
33,1,Academia,United Kingdom,3,Europe,effect
33,1,Academia,United States,4,North America,effect
33,1,Academia,Uruguay,0,South America,effect
33,1,Academia,Uzbekistan,,Central Asia,effect
33,1,Academia,Venezuela,0,South America,effect
33,1,Academia,Vietnam,,East & Southeast Asia,effect
34,1,Domestic Politics,Albania,1,Europe,exposure
34,1,Domestic Politics,Argentina,4,South America,exposure
34,1,Domestic Politics,Armenia,0,Europe,exposure
34,1,Domestic Politics,Australia,3,Oceania,exposure
34,1,Domestic Politics,Bolívia,3,South America,exposure
34,1,Domestic Politics,Bosnia and Herzegovina,1,Europe,exposure
34,1,Domestic Politics,Brazil,3,South America,exposure
34,1,Domestic Politics,Cambodia,0,East & Southeast Asia,exposure
34,1,Domestic Politics,Canada,4,North America,exposure
34,1,Domestic Politics,Chile,2,South America,exposure
34,1,Domestic Politics,Colombia,3,South America,exposure
34,1,Domestic Politics,Czech Republic,2,Europe,exposure
34,1,Domestic Politics,Egypt,4,North Africa & West Asia,exposure
34,1,Domestic Politics,Estonia,0,Europe,exposure
34,1,Domestic Politics,Ethiopia,0,Sub-Saharan Africa,exposure
34,1,Domestic Politics,Georgia,4,Europe,exposure
34,1,Domestic Politics,Germany,4,Europe,exposure
34,1,Domestic Politics,Indonesia,4,East & Southeast Asia,exposure
34,1,Domestic Politics,Japan,0,East & Southeast Asia,exposure
34,1,Domestic Politics,Jordan,4,North Africa & West Asia,exposure
34,1,Domestic Politics,Kazakhstan,0,Central Asia,exposure
34,1,Domestic Politics,Kenya,4,Sub-Saharan Africa,exposure
34,1,Domestic Politics,Kyrgyzstan,0,Central Asia,exposure
34,1,Domestic Politics,Latvia,0,Europe,exposure
34,1,Domestic Politics,Lebanon,3,North Africa & West Asia,exposure
34,1,Domestic Politics,Malaysia,0,East & Southeast Asia,exposure
34,1,Domestic Politics,Mexico,4,Central America & Caribbean,exposure
34,1,Domestic Politics,Montenegro,4,Europe,exposure
34,1,Domestic Politics,New Zealand,3,Oceania,exposure
34,1,Domestic Politics,Paraguay,0,South America,exposure
34,1,Domestic Politics,Peru,4,South America,exposure
34,1,Domestic Politics,Philippines,4,East & Southeast Asia,exposure
34,1,Domestic Politics,Poland,2,Europe,exposure
34,1,Domestic Politics,Serbia,4,Europe,exposure
34,1,Domestic Politics,Singapore,0,East & Southeast Asia,exposure
34,1,Domestic Politics,South Korea,4,East & Southeast Asia,exposure
34,1,Domestic Politics,Taiwan,2,East & Southeast Asia,exposure
34,1,Domestic Politics,Tajikistan,4,Central Asia,exposure
34,1,Domestic Politics,Thailand,4,East & Southeast Asia,exposure
34,1,Domestic Politics,Turkey,4,North Africa & West Asia,exposure
34,1,Domestic Politics,United Kingdom,3,Europe,exposure
34,1,Domestic Politics,United States,,North America,exposure
34,1,Domestic Politics,Uruguay,3,South America,exposure
34,1,Domestic Politics,Uzbekistan,2,Central Asia,exposure
34,1,Domestic Politics,Venezuela,3,South America,exposure
34,1,Domestic Politics,Vietnam,3,East & Southeast Asia,exposure
35,1,Domestic Politics,Albania,3,Europe,exposure
35,1,Domestic Politics,Argentina,4,South America,exposure
35,1,Domestic Politics,Armenia,0,Europe,exposure
35,1,Domestic Politics,Australia,4,Oceania,exposure
35,1,Domestic Politics,Bolívia,3,South America,exposure
35,1,Domestic Politics,Bosnia and Herzegovina,3,Europe,exposure
35,1,Domestic Politics,Brazil,4,South America,exposure
35,1,Domestic Politics,Cambodia,4,East & Southeast Asia,exposure
35,1,Domestic Politics,Canada,4,North America,exposure
35,1,Domestic Politics,Chile,2,South America,exposure
35,1,Domestic Politics,Colombia,1,South America,exposure
35,1,Domestic Politics,Czech Republic,1,Europe,exposure
35,1,Domestic Politics,Egypt,2,North Africa & West Asia,exposure
35,1,Domestic Politics,Estonia,3,Europe,exposure
35,1,Domestic Politics,Ethiopia,3,Sub-Saharan Africa,exposure
35,1,Domestic Politics,Georgia,3,Europe,exposure
35,1,Domestic Politics,Germany,4,Europe,exposure
35,1,Domestic Politics,Indonesia,2,East & Southeast Asia,exposure
35,1,Domestic Politics,Japan,2,East & Southeast Asia,exposure
35,1,Domestic Politics,Jordan,2,North Africa & West Asia,exposure
35,1,Domestic Politics,Kazakhstan,2,Central Asia,exposure
35,1,Domestic Politics,Kenya,3,Sub-Saharan Africa,exposure
35,1,Domestic Politics,Kyrgyzstan,3,Central Asia,exposure
35,1,Domestic Politics,Latvia,0,Europe,exposure
35,1,Domestic Politics,Lebanon,0,North Africa & West Asia,exposure
35,1,Domestic Politics,Malaysia,4,East & Southeast Asia,exposure
35,1,Domestic Politics,Mexico,4,Central America & Caribbean,exposure
35,1,Domestic Politics,Montenegro,3,Europe,exposure
35,1,Domestic Politics,New Zealand,4,Oceania,exposure
35,1,Domestic Politics,Paraguay,0,South America,exposure
35,1,Domestic Politics,Peru,4,South America,exposure
35,1,Domestic Politics,Philippines,3,East & Southeast Asia,exposure
35,1,Domestic Politics,Poland,2,Europe,exposure
35,1,Domestic Politics,Serbia,4,Europe,exposure
35,1,Domestic Politics,Singapore,0,East & Southeast Asia,exposure
35,1,Domestic Politics,South Korea,4,East & Southeast Asia,exposure
35,1,Domestic Politics,Taiwan,1,East & Southeast Asia,exposure
35,1,Domestic Politics,Tajikistan,2,Central Asia,exposure
35,1,Domestic Politics,Thailand,4,East & Southeast Asia,exposure
35,1,Domestic Politics,Turkey,2,North Africa & West Asia,exposure
35,1,Domestic Politics,United Kingdom,4,Europe,exposure
35,1,Domestic Politics,United States,4,North America,exposure
35,1,Domestic Politics,Uruguay,4,South America,exposure
35,1,Domestic Politics,Uzbekistan,2,Central Asia,exposure
35,1,Domestic Politics,Venezuela,0,South America,exposure
35,1,Domestic Politics,Vietnam,3,East & Southeast Asia,exposure
36,1,Domestic Politics,Albania,2,Europe,exposure
36,1,Domestic Politics,Argentina,4,South America,exposure
36,1,Domestic Politics,Armenia,1,Europe,exposure
36,1,Domestic Politics,Australia,4,Oceania,exposure
36,1,Domestic Politics,Bolívia,0,South America,exposure
36,1,Domestic Politics,Bosnia and Herzegovina,0,Europe,exposure
36,1,Domestic Politics,Brazil,3,South America,exposure
36,1,Domestic Politics,Cambodia,,East & Southeast Asia,exposure
36,1,Domestic Politics,Canada,0,North America,exposure
36,1,Domestic Politics,Chile,4,South America,exposure
36,1,Domestic Politics,Colombia,1,South America,exposure
36,1,Domestic Politics,Czech Republic,1,Europe,exposure
36,1,Domestic Politics,Egypt,4,North Africa & West Asia,exposure
36,1,Domestic Politics,Estonia,3,Europe,exposure
36,1,Domestic Politics,Ethiopia,0,Sub-Saharan Africa,exposure
36,1,Domestic Politics,Georgia,3,Europe,exposure
36,1,Domestic Politics,Germany,4,Europe,exposure
36,1,Domestic Politics,Indonesia,2,East & Southeast Asia,exposure
36,1,Domestic Politics,Japan,3,East & Southeast Asia,exposure
36,1,Domestic Politics,Jordan,0,North Africa & West Asia,exposure
36,1,Domestic Politics,Kazakhstan,3,Central Asia,exposure
36,1,Domestic Politics,Kenya,1,Sub-Saharan Africa,exposure
36,1,Domestic Politics,Kyrgyzstan,4,Central Asia,exposure
36,1,Domestic Politics,Latvia,,Europe,exposure
36,1,Domestic Politics,Lebanon,2,North Africa & West Asia,exposure
36,1,Domestic Politics,Malaysia,2,East & Southeast Asia,exposure
36,1,Domestic Politics,Mexico,3,Central America & Caribbean,exposure
36,1,Domestic Politics,Montenegro,,Europe,exposure
36,1,Domestic Politics,New Zealand,3,Oceania,exposure
36,1,Domestic Politics,Paraguay,0,South America,exposure
36,1,Domestic Politics,Peru,4,South America,exposure
36,1,Domestic Politics,Philippines,3,East & Southeast Asia,exposure
36,1,Domestic Politics,Poland,3,Europe,exposure
36,1,Domestic Politics,Serbia,0,Europe,exposure
36,1,Domestic Politics,Singapore,3,East & Southeast Asia,exposure
36,1,Domestic Politics,South Korea,0,East & Southeast Asia,exposure
36,1,Domestic Politics,Taiwan,4,East & Southeast Asia,exposure
36,1,Domestic Politics,Tajikistan,0,Central Asia,exposure
36,1,Domestic Politics,Thailand,,East & Southeast Asia,exposure
36,1,Domestic Politics,Turkey,,North Africa & West Asia,exposure
36,1,Domestic Politics,United Kingdom,3,Europe,exposure
36,1,Domestic Politics,United States,4,North America,exposure
36,1,Domestic Politics,Uruguay,3,South America,exposure
36,1,Domestic Politics,Uzbekistan,0,Central Asia,exposure
36,1,Domestic Politics,Venezuela,4,South America,exposure
36,1,Domestic Politics,Vietnam,4,East & Southeast Asia,exposure
37,1,Domestic Politics,Albania,1,Europe,exposure
37,1,Domestic Politics,Argentina,3,South America,exposure
37,1,Domestic Politics,Armenia,1,Europe,exposure
37,1,Domestic Politics,Australia,3,Oceania,exposure
37,1,Domestic Politics,Bolívia,3,South America,exposure
37,1,Domestic Politics,Bosnia and Herzegovina,4,Europe,exposure
37,1,Domestic Politics,Brazil,3,South America,exposure
37,1,Domestic Politics,Cambodia,3,East & Southeast Asia,exposure
37,1,Domestic Politics,Canada,2,North America,exposure
37,1,Domestic Politics,Chile,4,South America,exposure
37,1,Domestic Politics,Colombia,1,South America,exposure
37,1,Domestic Politics,Czech Republic,4,Europe,exposure
37,1,Domestic Politics,Egypt,2,North Africa & West Asia,exposure
37,1,Domestic Politics,Estonia,3,Europe,exposure
37,1,Domestic Politics,Ethiopia,3,Sub-Saharan Africa,exposure
37,1,Domestic Politics,Georgia,4,Europe,exposure
37,1,Domestic Politics,Germany,4,Europe,exposure
37,1,Domestic Politics,Indonesia,4,East & Southeast Asia,exposure
37,1,Domestic Politics,Japan,3,East & Southeast Asia,exposure
37,1,Domestic Politics,Jordan,3,North Africa & West Asia,exposure
37,1,Domestic Politics,Kazakhstan,4,Central Asia,exposure
37,1,Domestic Politics,Kenya,3,Sub-Saharan Africa,exposure
37,1,Domestic Politics,Kyrgyzstan,4,Central Asia,exposure
37,1,Domestic Politics,Latvia,2,Europe,exposure
37,1,Domestic Politics,Lebanon,2,North Africa & West Asia,exposure
37,1,Domestic Politics,Malaysia,3,East & Southeast Asia,exposure
37,1,Domestic Politics,Mexico,3,Central America & Caribbean,exposure
37,1,Domestic Politics,Montenegro,1,Europe,exposure
37,1,Domestic Politics,New Zealand,3,Oceania,exposure
37,1,Domestic Politics,Paraguay,,South America,exposure
37,1,Domestic Politics,Peru,4,South America,exposure
37,1,Domestic Politics,Philippines,4,East & Southeast Asia,exposure
37,1,Domestic Politics,Poland,3,Europe,exposure
37,1,Domestic Politics,Serbia,4,Europe,exposure
37,1,Domestic Politics,Singapore,4,East & Southeast Asia,exposure
37,1,Domestic Politics,South Korea,4,East & Southeast Asia,exposure
37,1,Domestic Politics,Taiwan,4,East & Southeast Asia,exposure
37,1,Domestic Politics,Tajikistan,4,Central Asia,exposure
37,1,Domestic Politics,Thailand,2,East & Southeast Asia,exposure
37,1,Domestic Politics,Turkey,4,North Africa & West Asia,exposure
37,1,Domestic Politics,United Kingdom,4,Europe,exposure
37,1,Domestic Politics,United States,4,North America,exposure
37,1,Domestic Politics,Uruguay,4,South America,exposure
37,1,Domestic Politics,Uzbekistan,4,Central Asia,exposure
37,1,Domestic Politics,Venezuela,4,South America,exposure
37,1,Domestic Politics,Vietnam,3,East & Southeast Asia,exposure
38,1,Domestic Politics,Albania,0,Europe,exposure
38,1,Domestic Politics,Argentina,3,South America,exposure
38,1,Domestic Politics,Armenia,0,Europe,exposure
38,1,Domestic Politics,Australia,3,Oceania,exposure
38,1,Domestic Politics,Bolívia,3,South America,exposure
38,1,Domestic Politics,Bosnia and Herzegovina,0,Europe,exposure
38,1,Domestic Politics,Brazil,1,South America,exposure
38,1,Domestic Politics,Cambodia,3,East & Southeast Asia,exposure
38,1,Domestic Politics,Canada,0,North America,exposure
38,1,Domestic Politics,Chile,2,South America,exposure
38,1,Domestic Politics,Colombia,1,South America,exposure
38,1,Domestic Politics,Czech Republic,0,Europe,exposure
38,1,Domestic Politics,Egypt,0,North Africa & West Asia,exposure
38,1,Domestic Politics,Estonia,0,Europe,exposure
38,1,Domestic Politics,Ethiopia,3,Sub-Saharan Africa,exposure
38,1,Domestic Politics,Georgia,0,Europe,exposure
38,1,Domestic Politics,Germany,1,Europe,exposure
38,1,Domestic Politics,Indonesia,3,East & Southeast Asia,exposure
38,1,Domestic Politics,Japan,0,East & Southeast Asia,exposure
38,1,Domestic Politics,Jordan,0,North Africa & West Asia,exposure
38,1,Domestic Politics,Kazakhstan,1,Central Asia,exposure
38,1,Domestic Politics,Kenya,3,Sub-Saharan Africa,exposure
38,1,Domestic Politics,Kyrgyzstan,3,Central Asia,exposure
38,1,Domestic Politics,Latvia,0,Europe,exposure
38,1,Domestic Politics,Lebanon,0,North Africa & West Asia,exposure
38,1,Domestic Politics,Malaysia,2,East & Southeast Asia,exposure
38,1,Domestic Politics,Mexico,1,Central America & Caribbean,exposure
38,1,Domestic Politics,Montenegro,0,Europe,exposure
38,1,Domestic Politics,New Zealand,,Oceania,exposure
38,1,Domestic Politics,Paraguay,0,South America,exposure
38,1,Domestic Politics,Peru,4,South America,exposure
38,1,Domestic Politics,Philippines,4,East & Southeast Asia,exposure
38,1,Domestic Politics,Poland,0,Europe,exposure
38,1,Domestic Politics,Serbia,0,Europe,exposure
38,1,Domestic Politics,Singapore,3,East & Southeast Asia,exposure
38,1,Domestic Politics,South Korea,0,East & Southeast Asia,exposure
38,1,Domestic Politics,Taiwan,0,East & Southeast Asia,exposure
38,1,Domestic Politics,Tajikistan,0,Central Asia,exposure
38,1,Domestic Politics,Thailand,3,East & Southeast Asia,exposure
38,1,Domestic Politics,Turkey,3,North Africa & West Asia,exposure
38,1,Domestic Politics,United Kingdom,0,Europe,exposure
38,1,Domestic Politics,United States,0,North America,exposure
38,1,Domestic Politics,Uruguay,0,South America,exposure
38,1,Domestic Politics,Uzbekistan,2,Central Asia,exposure
38,1,Domestic Politics,Venezuela,3,South America,exposure
38,1,Domestic Politics,Vietnam,0,East & Southeast Asia,exposure
39,1,Domestic Politics,Albania,0,Europe,exposure
39,1,Domestic Politics,Argentina,0,South America,exposure
39,1,Domestic Politics,Armenia,0,Europe,exposure
39,1,Domestic Politics,Australia,4,Oceania,exposure
39,1,Domestic Politics,Bolívia,0,South America,exposure
39,1,Domestic Politics,Bosnia and Herzegovina,0,Europe,exposure
39,1,Domestic Politics,Brazil,0,South America,exposure
39,1,Domestic Politics,Cambodia,,East & Southeast Asia,exposure
39,1,Domestic Politics,Canada,0,North America,exposure
39,1,Domestic Politics,Chile,0,South America,exposure
39,1,Domestic Politics,Colombia,0,South America,exposure
39,1,Domestic Politics,Czech Republic,0,Europe,exposure
39,1,Domestic Politics,Egypt,0,North Africa & West Asia,exposure
39,1,Domestic Politics,Estonia,0,Europe,exposure
39,1,Domestic Politics,Ethiopia,0,Sub-Saharan Africa,exposure
39,1,Domestic Politics,Georgia,0,Europe,exposure
39,1,Domestic Politics,Germany,0,Europe,exposure
39,1,Domestic Politics,Indonesia,0,East & Southeast Asia,exposure
39,1,Domestic Politics,Japan,3,East & Southeast Asia,exposure
39,1,Domestic Politics,Jordan,0,North Africa & West Asia,exposure
39,1,Domestic Politics,Kazakhstan,0,Central Asia,exposure
39,1,Domestic Politics,Kenya,0,Sub-Saharan Africa,exposure
39,1,Domestic Politics,Kyrgyzstan,3,Central Asia,exposure
39,1,Domestic Politics,Latvia,0,Europe,exposure
39,1,Domestic Politics,Lebanon,0,North Africa & West Asia,exposure
39,1,Domestic Politics,Malaysia,3,East & Southeast Asia,exposure
39,1,Domestic Politics,Mexico,3,Central America & Caribbean,exposure
39,1,Domestic Politics,Montenegro,0,Europe,exposure
39,1,Domestic Politics,New Zealand,3,Oceania,exposure
39,1,Domestic Politics,Paraguay,0,South America,exposure
39,1,Domestic Politics,Peru,0,South America,exposure
39,1,Domestic Politics,Philippines,,East & Southeast Asia,exposure
39,1,Domestic Politics,Poland,0,Europe,exposure
39,1,Domestic Politics,Serbia,,Europe,exposure
39,1,Domestic Politics,Singapore,0,East & Southeast Asia,exposure
39,1,Domestic Politics,South Korea,0,East & Southeast Asia,exposure
